Date;  Time; Betriebsart; Status; Zustand; ROST; Kesseltemp; Abgastemp.; Abgas. SW ; KessStellGr; Saugzug  ; Zuluftgebl; Einschub; Fuellst.:; Feuerraumt; Puffert.ob; Puffert.un; Puffer Pu.; Außentemp; Vorlauft.1sw; Vorlauft.1; Vorlauft.2sw; Vorlauft.2; KTY6_H2; KTY7_H2; Brenn.ST; Laufzeit:; Boardtemp.; Die Kesseltemp. soll sein; Heizungsraum-Temp; Heizungsraum-Feuchtigkeit; Ventilator; Zuluftklappe; Leckwassersensor; Stromstaerke; ; 
2025-01-09; 00:00:29; übergangsbetr.; Abst.Warten   2; 1; 0; 80°; 104°; 158°; 100%; 0%; 0%; 0%; 87.3%; 424°; 78°; 77°; 0%; -0°; 30°; 29°; 40°; 40°; 127°; 127°; 11040; 16908h; 42°; 80°; 30°; 13%; AUS; OFFEN; TROCKEN; 0.28A; 
2025-01-09; 01:20:28; übergangsbetr.;   Brenner Aus  ; 1; 0; 75°; 67°; 250°; 79%; 0%; 0%; 0%; 87.2%; 408°; 76°; 63°; 0%; 0°; 29°; 28°; 40°; 41°; 127°; 127°; 11040; 16908h; 39°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.19A; 
2025-01-09; 01:21:28; übergangsbetr.;   Brenner Aus  ; 1; 0; 75°; 66°; 250°; 78%; 0%; 0%; 0%; 87.2%; 408°; 76°; 63°; 0%; 0°; 29°; 28°; 40°; 41°; 127°; 127°; 11040; 16908h; 39°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.23A; 
2025-01-09; 01:22:28; übergangsbetr.;   Brenner Aus  ; 1; 0; 75°; 66°; 250°; 78%; 0%; 0%; 0%; 87.2%; 408°; 76°; 62°; 0%; 0°; 29°; 28°; 40°; 41°; 127°; 127°; 11040; 16908h; 39°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.25A; 
2025-01-09; 01:23:28; übergangsbetr.;   Brenner Aus  ; 1; 0; 75°; 66°; 250°; 78%; 0%; 0%; 0%; 87.2%; 408°; 76°; 62°; 0%; 0°; 29°; 28°; 40°; 41°; 127°; 127°; 11040; 16908h; 39°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.25A; 
2025-01-09; 01:24:28; übergangsbetr.;   Brenner Aus  ; 1; 0; 75°; 66°; 250°; 78%; 0%; 0%; 0%; 87.2%; 408°; 76°; 62°; 0%; 0°; 29°; 30°; 40°; 41°; 127°; 127°; 11040; 16908h; 39°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.23A; 
2025-01-09; 01:25:28; übergangsbetr.;   Brenner Aus  ; 1; 0; 75°; 66°; 250°; 78%; 0%; 0%; 0%; 87.2%; 408°; 76°; 61°; 0%; 0°; 29°; 28°; 40°; 41°; 127°; 127°; 11040; 16908h; 39°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.23A; 
2025-01-09; 01:26:28; übergangsbetr.;   Brenner Aus  ; 1; 0; 75°; 65°; 250°; 78%; 0%; 0%; 0%; 87.2%; 407°; 76°; 60°; 0%; 0°; 29°; 28°; 40°; 41°; 127°; 127°; 11040; 16908h; 38°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.30A; 
2025-01-09; 01:27:28; übergangsbetr.;   Brenner Aus  ; 1; 0; 74°; 65°; 250°; 78%; 0%; 0%; 0%; 87.2%; 407°; 76°; 60°; 0%; 0°; 29°; 28°; 40°; 41°; 127°; 127°; 11040; 16908h; 38°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.21A; 
2025-01-09; 01:28:28; übergangsbetr.;   Brenner Aus  ; 1; 0; 74°; 65°; 250°; 78%; 0%; 0%; 0%; 87.2%; 407°; 76°; 60°; 0%; 0°; 29°; 28°; 40°; 41°; 127°; 127°; 11040; 16908h; 38°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.28A; 
2025-01-09; 01:29:28; übergangsbetr.;   Brenner Aus  ; 1; 0; 74°; 65°; 250°; 78%; 0%; 0%; 0%; 87.2%; 407°; 76°; 60°; 0%; 0°; 29°; 28°; 40°; 41°; 127°; 127°; 11040; 16908h; 38°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.19A; 
2025-01-09; 01:30:28; übergangsbetr.;   Brenner Aus  ; 1; 0; 74°; 65°; 250°; 78%; 0%; 0%; 0%; 87.2%; 407°; 76°; 59°; 0%; 0°; 29°; 28°; 40°; 41°; 127°; 127°; 11040; 16908h; 38°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.25A; 
2025-01-09; 01:31:28; übergangsbetr.;   Brenner Aus  ; 1; 0; 74°; 65°; 250°; 78%; 0%; 0%; 0%; 87.2%; 407°; 76°; 58°; 0%; 0°; 29°; 28°; 40°; 41°; 127°; 127°; 11040; 16908h; 38°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.23A; 
2025-01-09; 01:32:28; übergangsbetr.;   Brenner Aus  ; 1; 0; 74°; 65°; 250°; 78%; 0%; 0%; 0%; 87.2%; 407°; 76°; 58°; 0%; 0°; 29°; 28°; 40°; 41°; 127°; 127°; 11040; 16908h; 38°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.28A; 
2025-01-09; 01:33:28; übergangsbetr.;   Brenner Aus  ; 1; 0; 74°; 64°; 250°; 77%; 0%; 0%; 0%; 87.2%; 407°; 76°; 58°; 0%; 0°; 29°; 28°; 40°; 41°; 127°; 127°; 11040; 16908h; 38°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.21A; 
2025-01-09; 01:34:28; übergangsbetr.;   Brenner Aus  ; 1; 0; 74°; 64°; 250°; 77%; 0%; 0%; 0%; 87.2%; 407°; 76°; 58°; 0%; 0°; 29°; 28°; 40°; 41°; 127°; 127°; 11040; 16908h; 38°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.21A; 
2025-01-09; 01:35:28; übergangsbetr.;   Brenner Aus  ; 1; 0; 74°; 64°; 250°; 77%; 0%; 0%; 0%; 87.2%; 407°; 76°; 58°; 0%; 0°; 29°; 29°; 40°; 41°; 127°; 127°; 11040; 16908h; 38°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.28A; 
2025-01-09; 01:36:28; übergangsbetr.;   Brenner Aus  ; 1; 0; 74°; 64°; 250°; 77%; 0%; 0%; 0%; 87.2%; 407°; 76°; 57°; 0%; 0°; 29°; 31°; 40°; 41°; 127°; 127°; 11040; 16908h; 38°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.21A; 
2025-01-09; 01:37:28; übergangsbetr.;   Brenner Aus  ; 1; 0; 74°; 64°; 250°; 77%; 0%; 0%; 0%; 87.2%; 407°; 76°; 57°; 0%; 0°; 29°; 28°; 40°; 41°; 127°; 127°; 11040; 16908h; 38°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.25A; 
2025-01-09; 01:38:28; übergangsbetr.;   Brenner Aus  ; 1; 0; 74°; 64°; 250°; 77%; 0%; 0%; 0%; 87.2%; 407°; 76°; 56°; 0%; 0°; 29°; 28°; 40°; 41°; 127°; 127°; 11040; 16908h; 38°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.30A; 
2025-01-09; 01:39:28; übergangsbetr.;   Brenner Aus  ; 1; 0; 74°; 64°; 250°; 77%; 0%; 0%; 0%; 87.2%; 407°; 76°; 56°; 0%; 0°; 29°; 28°; 40°; 41°; 127°; 127°; 11040; 16908h; 38°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.23A; 
2025-01-09; 01:40:28; übergangsbetr.;   Brenner Aus  ; 1; 0; 74°; 64°; 250°; 77%; 0%; 0%; 0%; 87.2%; 407°; 76°; 56°; 0%; 0°; 29°; 28°; 40°; 41°; 127°; 127°; 11040; 16908h; 38°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.21A; 
2025-01-09; 01:41:28; übergangsbetr.;   Brenner Aus  ; 1; 0; 74°; 64°; 250°; 77%; 0%; 0%; 0%; 87.2%; 407°; 76°; 55°; 0%; 0°; 29°; 28°; 40°; 41°; 127°; 127°; 11040; 16908h; 38°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.30A; 
2025-01-09; 01:42:28; übergangsbetr.;   Brenner Aus  ; 1; 0; 74°; 64°; 250°; 77%; 0%; 0%; 0%; 87.2%; 407°; 76°; 55°; 0%; 0°; 29°; 28°; 40°; 41°; 127°; 127°; 11040; 16908h; 38°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.28A; 
2025-01-09; 01:43:28; übergangsbetr.;   Brenner Aus  ; 1; 0; 74°; 64°; 250°; 77%; 0%; 0%; 0%; 87.2%; 407°; 76°; 54°; 0%; 0°; 29°; 28°; 40°; 41°; 127°; 127°; 11040; 16908h; 38°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.25A; 
2025-01-09; 01:44:28; übergangsbetr.;   Brenner Aus  ; 1; 0; 74°; 64°; 250°; 77%; 0%; 0%; 0%; 87.2%; 407°; 76°; 54°; 0%; 0°; 29°; 28°; 40°; 41°; 127°; 127°; 11040; 16908h; 38°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.25A; 
2025-01-09; 01:45:28; übergangsbetr.;   Brenner Aus  ; 1; 0; 74°; 64°; 250°; 77%; 0%; 0%; 0%; 87.2%; 407°; 76°; 54°; 0%; 0°; 29°; 28°; 40°; 41°; 127°; 127°; 11040; 16908h; 38°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.23A; 
2025-01-09; 01:46:28; übergangsbetr.;   Brenner Aus  ; 1; 0; 74°; 64°; 250°; 77%; 0%; 0%; 0%; 87.2%; 407°; 76°; 54°; 0%; 0°; 29°; 28°; 40°; 41°; 127°; 127°; 11040; 16908h; 38°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.28A; 
2025-01-09; 01:47:28; übergangsbetr.;   Brenner Aus  ; 1; 0; 74°; 64°; 250°; 77%; 0%; 0%; 0%; 87.2%; 407°; 76°; 54°; 0%; 0°; 29°; 28°; 40°; 41°; 127°; 127°; 11040; 16908h; 38°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.23A; 
2025-01-09; 01:48:28; übergangsbetr.;   Brenner Aus  ; 1; 0; 74°; 63°; 250°; 76%; 0%; 0%; 0%; 87.2%; 407°; 76°; 53°; 0%; 0°; 29°; 30°; 40°; 41°; 127°; 127°; 11040; 16908h; 38°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.30A; 
2025-01-09; 01:49:28; übergangsbetr.;   Brenner Aus  ; 1; 0; 74°; 63°; 250°; 76%; 0%; 0%; 0%; 87.2%; 407°; 76°; 53°; 0%; 0°; 29°; 30°; 40°; 41°; 127°; 127°; 11040; 16908h; 38°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.28A; 
2025-01-09; 01:50:28; übergangsbetr.;   Brenner Aus  ; 1; 0; 74°; 63°; 250°; 76%; 0%; 0%; 0%; 87.2%; 407°; 76°; 52°; 0%; 0°; 29°; 28°; 40°; 41°; 127°; 127°; 11040; 16908h; 38°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.23A; 
2025-01-09; 01:51:28; übergangsbetr.;   Brenner Aus  ; 1; 0; 74°; 63°; 250°; 76%; 0%; 0%; 0%; 87.2%; 407°; 76°; 52°; 0%; 0°; 29°; 28°; 40°; 41°; 127°; 127°; 11040; 16908h; 38°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.21A; 
2025-01-09; 01:52:28; übergangsbetr.;   Brenner Aus  ; 1; 0; 74°; 63°; 250°; 76%; 0%; 0%; 0%; 87.2%; 407°; 76°; 52°; 0%; 0°; 29°; 28°; 40°; 41°; 127°; 127°; 11040; 16908h; 38°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.25A; 
2025-01-09; 01:53:28; übergangsbetr.;   Brenner Aus  ; 1; 0; 74°; 63°; 248°; 76%; 0%; 0%; 0%; 87.2%; 407°; 76°; 52°; 0%; 0°; 29°; 28°; 40°; 41°; 127°; 127°; 11040; 16908h; 38°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.21A; 
2025-01-09; 01:54:28; übergangsbetr.;   Brenner Aus  ; 1; 0; 72°; 63°; 250°; 76%; 0%; 0%; 0%; 87.2%; 407°; 76°; 51°; 0%; 0°; 29°; 28°; 40°; 41°; 127°; 127°; 11040; 16908h; 38°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.21A; 
2025-01-09; 01:55:28; übergangsbetr.;   Brenner Aus  ; 1; 0; 72°; 63°; 250°; 76%; 0%; 0%; 0%; 87.2%; 407°; 76°; 51°; 0%; 0°; 29°; 28°; 40°; 41°; 127°; 127°; 11040; 16908h; 38°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.23A; 
2025-01-09; 01:56:28; übergangsbetr.;   Brenner Aus  ; 1; 0; 72°; 63°; 250°; 76%; 0%; 0%; 0%; 87.2%; 407°; 76°; 50°; 0%; 0°; 29°; 28°; 40°; 41°; 127°; 127°; 11040; 16908h; 38°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.23A; 
2025-01-09; 01:57:28; übergangsbetr.;   Brenner Aus  ; 1; 0; 72°; 63°; 250°; 76%; 0%; 0%; 0%; 87.2%; 407°; 76°; 50°; 0%; 0°; 29°; 28°; 40°; 40°; 127°; 127°; 11040; 16908h; 38°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.28A; 
2025-01-09; 01:58:28; übergangsbetr.;   Brenner Aus  ; 1; 0; 72°; 63°; 250°; 76%; 0%; 0%; 0%; 87.2%; 407°; 76°; 50°; 0%; 0°; 29°; 28°; 40°; 41°; 127°; 127°; 11040; 16908h; 38°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.23A; 
2025-01-09; 01:59:28; übergangsbetr.;   Brenner Aus  ; 1; 0; 72°; 63°; 250°; 76%; 0%; 0%; 0%; 87.2%; 407°; 76°; 50°; 0%; 0°; 29°; 28°; 40°; 41°; 127°; 127°; 11040; 16908h; 38°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.25A; 
2025-01-09; 02:00:28; übergangsbetr.;   Brenner Aus  ; 1; 0; 72°; 63°; 250°; 76%; 0%; 0%; 0%; 87.2%; 407°; 76°; 50°; 0%; 0°; 29°; 29°; 40°; 41°; 127°; 127°; 11040; 16908h; 38°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.23A; 
2025-01-09; 02:01:28; übergangsbetr.;   Brenner Aus  ; 1; 0; 72°; 63°; 250°; 76%; 0%; 0%; 0%; 87.2%; 407°; 76°; 50°; 0%; 0°; 30°; 30°; 40°; 41°; 127°; 127°; 11040; 16908h; 38°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.28A; 
2025-01-09; 02:02:28; übergangsbetr.;   Brenner Aus  ; 1; 0; 72°; 63°; 250°; 76%; 0%; 0%; 0%; 87.2%; 407°; 76°; 49°; 0%; 0°; 30°; 28°; 40°; 41°; 127°; 127°; 11040; 16908h; 38°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.25A; 
2025-01-09; 02:03:28; übergangsbetr.;   Brenner Aus  ; 1; 0; 72°; 63°; 248°; 75%; 0%; 0%; 0%; 87.2%; 407°; 76°; 49°; 0%; 0°; 30°; 28°; 40°; 41°; 127°; 127°; 11040; 16908h; 38°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.23A; 
2025-01-09; 02:04:28; übergangsbetr.;   Brenner Aus  ; 1; 0; 72°; 63°; 250°; 76%; 0%; 0%; 0%; 87.2%; 407°; 76°; 48°; 0%; 0°; 30°; 28°; 40°; 40°; 127°; 127°; 11040; 16908h; 38°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.21A; 
2025-01-09; 02:05:28; übergangsbetr.;   Brenner Aus  ; 1; 0; 72°; 63°; 250°; 76%; 0%; 0%; 0%; 87.2%; 407°; 76°; 48°; 0%; 0°; 30°; 28°; 40°; 40°; 127°; 127°; 11040; 16908h; 38°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.28A; 
2025-01-09; 02:06:28; übergangsbetr.;   Brenner Aus  ; 1; 0; 72°; 63°; 250°; 76%; 0%; 0%; 0%; 87.2%; 407°; 76°; 48°; 0%; 0°; 30°; 28°; 40°; 40°; 127°; 127°; 11040; 16908h; 38°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.23A; 
2025-01-09; 02:07:28; übergangsbetr.;   Brenner Aus  ; 1; 0; 72°; 62°; 250°; 76%; 0%; 0%; 0%; 87.2%; 407°; 76°; 48°; 0%; 0°; 30°; 28°; 40°; 40°; 127°; 127°; 11040; 16908h; 38°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.25A; 
2025-01-09; 02:08:28; übergangsbetr.;   Brenner Aus  ; 1; 0; 72°; 62°; 250°; 76%; 0%; 0%; 0%; 87.2%; 407°; 76°; 47°; 0%; 0°; 30°; 29°; 40°; 40°; 127°; 127°; 11040; 16908h; 38°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.23A; 
2025-01-09; 02:09:28; übergangsbetr.;   Brenner Aus  ; 1; 0; 72°; 62°; 250°; 76%; 0%; 0%; 0%; 87.2%; 407°; 76°; 47°; 0%; 0°; 30°; 29°; 40°; 40°; 127°; 127°; 11040; 16908h; 38°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.21A; 
2025-01-09; 02:10:28; übergangsbetr.;   Brenner Aus  ; 1; 0; 72°; 62°; 250°; 76%; 0%; 0%; 0%; 87.2%; 407°; 76°; 47°; 0%; 0°; 30°; 29°; 40°; 40°; 127°; 127°; 11040; 16908h; 38°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.30A; 
2025-01-09; 02:11:28; übergangsbetr.;   Brenner Aus  ; 1; 0; 72°; 62°; 250°; 76%; 0%; 0%; 0%; 87.2%; 407°; 76°; 46°; 0%; 0°; 30°; 29°; 40°; 40°; 127°; 127°; 11040; 16908h; 38°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.28A; 
2025-01-09; 02:12:28; übergangsbetr.;   Brenner Aus  ; 1; 0; 72°; 62°; 250°; 76%; 0%; 0%; 0%; 87.2%; 407°; 76°; 46°; 0%; 0°; 30°; 30°; 40°; 40°; 127°; 127°; 11040; 16908h; 38°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.21A; 
2025-01-09; 02:13:28; übergangsbetr.;   Brenner Aus  ; 1; 0; 72°; 62°; 250°; 76%; 0%; 0%; 0%; 87.2%; 407°; 76°; 46°; 0%; 0°; 30°; 31°; 40°; 40°; 127°; 127°; 11040; 16908h; 38°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.25A; 
2025-01-09; 02:14:28; übergangsbetr.;   Brenner Aus  ; 1; 0; 72°; 62°; 250°; 76%; 0%; 0%; 0%; 87.2%; 407°; 76°; 46°; 0%; 0°; 30°; 30°; 40°; 40°; 127°; 127°; 11040; 16908h; 38°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.21A; 
2025-01-09; 02:15:28; übergangsbetr.;   Brenner Aus  ; 1; 0; 72°; 62°; 250°; 76%; 0%; 0%; 0%; 87.2%; 407°; 76°; 45°; 0%; 0°; 30°; 29°; 40°; 40°; 127°; 127°; 11040; 16908h; 38°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.23A; 
2025-01-09; 02:16:28; übergangsbetr.;   Brenner Aus  ; 1; 0; 72°; 62°; 250°; 76%; 0%; 0%; 0%; 87.2%; 407°; 76°; 44°; 0%; 0°; 30°; 28°; 40°; 40°; 127°; 127°; 11040; 16908h; 38°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.23A; 
2025-01-09; 02:17:28; übergangsbetr.;   Brenner Aus  ; 1; 0; 72°; 62°; 250°; 76%; 0%; 0%; 0%; 87.2%; 407°; 76°; 44°; 0%; 0°; 30°; 28°; 40°; 40°; 127°; 127°; 11040; 16908h; 38°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.25A; 
2025-01-09; 02:18:28; übergangsbetr.;   Brenner Aus  ; 1; 0; 72°; 62°; 250°; 76%; 0%; 0%; 0%; 87.2%; 407°; 76°; 43°; 0%; 0°; 30°; 28°; 40°; 40°; 127°; 127°; 11040; 16908h; 38°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.23A; 
2025-01-09; 02:19:28; übergangsbetr.;   Brenner Aus  ; 1; 0; 72°; 62°; 250°; 76%; 0%; 0%; 0%; 87.2%; 407°; 76°; 42°; 0%; 0°; 30°; 28°; 40°; 40°; 127°; 127°; 11040; 16908h; 38°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.25A; 
2025-01-09; 02:20:28; übergangsbetr.;   Brenner Aus  ; 1; 0; 72°; 62°; 250°; 76%; 0%; 0%; 0%; 87.2%; 407°; 76°; 42°; 0%; 0°; 30°; 28°; 40°; 41°; 127°; 127°; 11040; 16908h; 38°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.21A; 
2025-01-09; 02:21:28; übergangsbetr.;   Brenner Aus  ; 1; 0; 72°; 62°; 250°; 76%; 0%; 0%; 0%; 87.2%; 407°; 75°; 42°; 0%; 0°; 30°; 29°; 40°; 41°; 127°; 127°; 11040; 16908h; 38°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.28A; 
2025-01-09; 02:22:28; übergangsbetr.;   Brenner Aus  ; 1; 0; 72°; 62°; 250°; 76%; 0%; 0%; 0%; 87.2%; 407°; 75°; 42°; 0%; 0°; 30°; 29°; 40°; 41°; 127°; 127°; 11040; 16908h; 38°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.19A; 
2025-01-09; 02:23:28; übergangsbetr.;   Brenner Aus  ; 1; 0; 72°; 62°; 250°; 76%; 0%; 0%; 0%; 87.2%; 407°; 75°; 41°; 0%; 0°; 30°; 29°; 40°; 41°; 127°; 127°; 11040; 16908h; 38°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.28A; 
2025-01-09; 02:24:28; übergangsbetr.;   Brenner Aus  ; 1; 0; 71°; 61°; 250°; 75%; 0%; 0%; 0%; 87.2%; 406°; 75°; 41°; 0%; 0°; 30°; 30°; 40°; 41°; 127°; 127°; 11040; 16908h; 37°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.23A; 
2025-01-09; 02:25:28; übergangsbetr.;   Brenner Aus  ; 1; 0; 71°; 62°; 250°; 76%; 0%; 0%; 0%; 87.2%; 407°; 75°; 40°; 0%; 0°; 30°; 30°; 40°; 41°; 127°; 127°; 11040; 16908h; 38°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.28A; 
2025-01-09; 02:26:28; übergangsbetr.;   Brenner Aus  ; 1; 0; 71°; 62°; 250°; 76%; 0%; 0%; 0%; 87.2%; 407°; 74°; 40°; 0%; 0°; 30°; 31°; 40°; 41°; 127°; 127°; 11040; 16908h; 38°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.28A; 
2025-01-09; 02:27:28; übergangsbetr.;   Brenner Aus  ; 1; 0; 71°; 61°; 250°; 75%; 0%; 0%; 0%; 87.2%; 406°; 74°; 40°; 0%; 0°; 30°; 29°; 40°; 41°; 127°; 127°; 11040; 16908h; 37°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.23A; 
2025-01-09; 02:28:28; übergangsbetr.;   Brenner Aus  ; 1; 0; 71°; 61°; 250°; 75%; 0%; 0%; 0%; 87.2%; 407°; 74°; 40°; 0%; 0°; 30°; 28°; 40°; 41°; 127°; 127°; 11040; 16908h; 38°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.25A; 
2025-01-09; 02:29:28; übergangsbetr.;   Brenner Aus  ; 1; 0; 71°; 60°; 250°; 75%; 0%; 0%; 0%; 87.2%; 406°; 74°; 40°; 0%; 0°; 30°; 28°; 40°; 41°; 127°; 127°; 11040; 16908h; 37°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.25A; 
2025-01-09; 02:30:28; übergangsbetr.;   Brenner Aus  ; 1; 0; 71°; 60°; 250°; 75%; 0%; 0%; 0%; 87.2%; 406°; 74°; 40°; 0%; 0°; 30°; 28°; 40°; 41°; 127°; 127°; 11040; 16908h; 37°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.21A; 
2025-01-09; 02:31:28; übergangsbetr.;   Brenner Aus  ; 1; 0; 71°; 60°; 250°; 75%; 0%; 0%; 0%; 87.2%; 406°; 74°; 39°; 0%; 0°; 30°; 28°; 40°; 41°; 127°; 127°; 11040; 16908h; 37°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.23A; 
2025-01-09; 02:32:29; übergangsbetr.;   Brenner Aus  ; 1; 0; 71°; 60°; 250°; 75%; 0%; 0%; 0%; 87.2%; 406°; 74°; 39°; 0%; 0°; 30°; 28°; 40°; 41°; 127°; 127°; 11040; 16908h; 37°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.25A; 
2025-01-09; 02:33:29; übergangsbetr.;   Brenner Aus  ; 1; 0; 71°; 60°; 250°; 75%; 0%; 0%; 0%; 87.2%; 406°; 74°; 39°; 0%; 0°; 30°; 28°; 40°; 41°; 127°; 127°; 11040; 16908h; 37°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.25A; 
2025-01-09; 02:34:29; übergangsbetr.;   Brenner Aus  ; 1; 0; 71°; 60°; 247°; 75%; 0%; 0%; 0%; 87.2%; 406°; 74°; 39°; 0%; 0°; 30°; 28°; 40°; 41°; 127°; 127°; 11040; 16908h; 37°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.23A; 
2025-01-09; 02:35:29; übergangsbetr.;   Brenner Aus  ; 1; 0; 70°; 60°; 250°; 75%; 0%; 0%; 0%; 87.2%; 406°; 74°; 38°; 0%; 0°; 30°; 28°; 40°; 41°; 127°; 127°; 11040; 16908h; 37°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.25A; 
2025-01-09; 02:36:29; übergangsbetr.;   Brenner Aus  ; 1; 0; 70°; 60°; 250°; 75%; 0%; 0%; 0%; 87.2%; 406°; 74°; 38°; 0%; 0°; 30°; 28°; 40°; 41°; 127°; 127°; 11040; 16908h; 37°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.25A; 
2025-01-09; 02:37:29; übergangsbetr.;   Brenner Aus  ; 1; 0; 70°; 60°; 250°; 75%; 0%; 0%; 0%; 87.2%; 406°; 74°; 38°; 0%; 0°; 30°; 29°; 40°; 40°; 127°; 127°; 11040; 16908h; 37°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.28A; 
2025-01-09; 02:38:29; übergangsbetr.;   Brenner Aus  ; 1; 0; 70°; 60°; 250°; 75%; 0%; 0%; 0%; 87.2%; 406°; 74°; 38°; 0%; 0°; 30°; 30°; 40°; 40°; 127°; 127°; 11040; 16908h; 37°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.21A; 
2025-01-09; 02:39:29; übergangsbetr.;   Brenner Aus  ; 1; 0; 70°; 60°; 250°; 75%; 0%; 0%; 0%; 87.2%; 406°; 74°; 38°; 0%; 0°; 30°; 29°; 40°; 40°; 127°; 127°; 11040; 16908h; 37°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.25A; 
2025-01-09; 02:40:29; übergangsbetr.;   Brenner Aus  ; 1; 0; 70°; 60°; 250°; 75%; 0%; 0%; 0%; 87.2%; 406°; 74°; 38°; 0%; 0°; 30°; 28°; 40°; 40°; 127°; 127°; 11040; 16908h; 37°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.28A; 
2025-01-09; 02:41:29; übergangsbetr.;   Brenner Aus  ; 1; 0; 70°; 60°; 250°; 75%; 0%; 0%; 0%; 87.2%; 406°; 74°; 38°; 0%; 0°; 30°; 28°; 40°; 40°; 127°; 127°; 11040; 16908h; 37°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.30A; 
