Date;  Time; Betriebsart; Status; Zustand; ROST; Kesseltemp; Abgastemp.; Abgas. SW ; KessStellGr; Saugzug  ; Zuluftgebl; Einschub; Fuellst.:; Feuerraumt; Puffert.ob; Puffert.un; Puffer Pu.; Außentemp; Vorlauft.1sw; Vorlauft.1; Vorlauft.2sw; Vorlauft.2; KTY6_H2; KTY7_H2; Brenn.ST; Laufzeit:; Boardtemp.; Die Kesseltemp. soll sein; Heizungsraum-Temp; Heizungsraum-Feuchtigkeit; Ventilator; Zuluftklappe; Leckwassersensor; Stromstaerke; ; 
2024-10-22; 13:32:38; übergangsbetr.;   Brenner Aus  ; 1; 0; 52°; 46°; 56°; 66%; 0%; 0%; 0%; 85.5%; 402°; 70°; 35°; 0%; 16°; 0°; 32°; 0°; 28°; 127°; 127°; 10914; 16699h; 34°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.17A; 
2024-10-22; 13:33:38; übergangsbetr.;   Brenner Aus  ; 1; 0; 52°; 46°; 56°; 66%; 0%; 0%; 0%; 85.5%; 402°; 70°; 35°; 0%; 16°; 0°; 32°; 0°; 29°; 127°; 127°; 10914; 16699h; 34°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.17A; 
2024-10-22; 13:34:38; übergangsbetr.;   Brenner Aus  ; 1; 0; 52°; 46°; 56°; 66%; 0%; 0%; 0%; 85.5%; 403°; 70°; 35°; 0%; 16°; 0°; 32°; 0°; 29°; 127°; 127°; 10914; 16699h; 34°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.17A; 
2024-10-22; 13:35:38; übergangsbetr.;   Brenner Aus  ; 1; 0; 52°; 46°; 56°; 66%; 0%; 0%; 0%; 85.5%; 402°; 70°; 35°; 0%; 16°; 0°; 32°; 0°; 29°; 127°; 127°; 10914; 16699h; 34°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.17A; 
2024-10-22; 13:36:38; übergangsbetr.;   Brenner Aus  ; 1; 0; 52°; 46°; 56°; 66%; 0%; 0%; 0%; 85.5%; 402°; 70°; 35°; 0%; 16°; 0°; 32°; 0°; 29°; 127°; 127°; 10914; 16699h; 34°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.17A; 
2024-10-22; 13:37:38; übergangsbetr.;   Brenner Aus  ; 1; 0; 52°; 46°; 56°; 66%; 0%; 0%; 0%; 85.5%; 403°; 70°; 35°; 0%; 16°; 0°; 32°; 0°; 29°; 127°; 127°; 10914; 16699h; 34°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.19A; 
2024-10-22; 13:38:38; übergangsbetr.;   Brenner Aus  ; 1; 0; 52°; 46°; 56°; 66%; 0%; 0%; 0%; 85.5%; 403°; 70°; 35°; 0%; 16°; 0°; 32°; 0°; 29°; 127°; 127°; 10914; 16699h; 34°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.17A; 
2024-10-22; 13:39:38; übergangsbetr.;   Brenner Aus  ; 1; 0; 52°; 46°; 56°; 66%; 0%; 0%; 0%; 85.5%; 403°; 70°; 35°; 0%; 16°; 0°; 32°; 0°; 29°; 127°; 127°; 10914; 16699h; 34°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.17A; 
2024-10-22; 13:40:38; übergangsbetr.;   Brenner Aus  ; 1; 0; 52°; 46°; 56°; 66%; 0%; 0%; 0%; 85.5%; 403°; 70°; 35°; 0%; 16°; 0°; 32°; 0°; 29°; 127°; 127°; 10914; 16699h; 34°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.17A; 
2024-10-22; 13:41:38; übergangsbetr.;   Brenner Aus  ; 1; 0; 52°; 46°; 56°; 66%; 0%; 0%; 0%; 85.5%; 403°; 70°; 35°; 0%; 16°; 0°; 32°; 0°; 30°; 127°; 127°; 10914; 16699h; 34°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.17A; 
2024-10-22; 13:42:38; übergangsbetr.;   Brenner Aus  ; 1; 0; 52°; 46°; 56°; 66%; 0%; 0%; 0%; 85.5%; 403°; 70°; 35°; 0%; 16°; 0°; 32°; 0°; 30°; 127°; 127°; 10914; 16699h; 34°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.19A; 
2024-10-22; 13:43:38; übergangsbetr.;   Brenner Aus  ; 1; 0; 52°; 46°; 56°; 66%; 0%; 0%; 0%; 85.5%; 403°; 70°; 35°; 0%; 16°; 0°; 32°; 0°; 30°; 127°; 127°; 10914; 16699h; 34°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.17A; 
2024-10-22; 13:44:38; übergangsbetr.;   Brenner Aus  ; 1; 0; 52°; 46°; 56°; 66%; 0%; 0%; 0%; 85.5%; 403°; 70°; 35°; 0%; 16°; 0°; 32°; 0°; 30°; 127°; 127°; 10914; 16699h; 34°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.15A; 
2024-10-22; 13:45:38; übergangsbetr.;   Brenner Aus  ; 1; 0; 52°; 46°; 56°; 66%; 0%; 0%; 0%; 85.5%; 403°; 69°; 35°; 0%; 16°; 0°; 32°; 0°; 30°; 127°; 127°; 10914; 16699h; 34°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.15A; 
2024-10-22; 13:46:38; übergangsbetr.;   Brenner Aus  ; 1; 0; 52°; 46°; 56°; 66%; 0%; 0%; 0%; 85.5%; 403°; 70°; 35°; 0%; 16°; 0°; 32°; 0°; 30°; 127°; 127°; 10914; 16699h; 34°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.17A; 
2024-10-22; 13:47:38; übergangsbetr.;   Brenner Aus  ; 1; 0; 52°; 46°; 56°; 66%; 0%; 0%; 0%; 85.5%; 403°; 69°; 36°; 0%; 16°; 0°; 32°; 0°; 30°; 127°; 127°; 10914; 16699h; 34°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.17A; 
2024-10-22; 13:48:38; übergangsbetr.;   Brenner Aus  ; 1; 0; 52°; 46°; 56°; 66%; 0%; 0%; 0%; 85.5%; 403°; 69°; 36°; 0%; 16°; 0°; 32°; 0°; 30°; 127°; 127°; 10914; 16699h; 34°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.19A; 
2024-10-22; 13:49:38; übergangsbetr.;   Brenner Aus  ; 1; 0; 52°; 46°; 56°; 66%; 0%; 0%; 0%; 85.5%; 403°; 69°; 36°; 0%; 16°; 0°; 32°; 0°; 30°; 127°; 127°; 10914; 16699h; 34°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.17A; 
2024-10-22; 13:50:38; übergangsbetr.;   Brenner Aus  ; 1; 0; 52°; 46°; 56°; 66%; 0%; 0%; 0%; 85.5%; 403°; 69°; 36°; 0%; 16°; 0°; 32°; 0°; 30°; 127°; 127°; 10914; 16699h; 34°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.19A; 
2024-10-22; 13:51:38; übergangsbetr.;   Brenner Aus  ; 1; 0; 52°; 46°; 56°; 66%; 0%; 0%; 0%; 85.5%; 403°; 69°; 36°; 0%; 16°; 0°; 32°; 0°; 30°; 127°; 127°; 10914; 16699h; 34°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.17A; 
2024-10-22; 13:52:38; übergangsbetr.;   Brenner Aus  ; 1; 0; 52°; 46°; 56°; 66%; 0%; 0%; 0%; 85.5%; 403°; 69°; 36°; 0%; 16°; 0°; 32°; 0°; 30°; 127°; 127°; 10914; 16699h; 34°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.19A; 
2024-10-22; 13:53:38; übergangsbetr.;   Brenner Aus  ; 1; 0; 52°; 46°; 56°; 66%; 0%; 0%; 0%; 85.5%; 403°; 69°; 36°; 0%; 16°; 0°; 32°; 0°; 30°; 127°; 127°; 10914; 16699h; 34°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.19A; 
2024-10-22; 13:54:38; übergangsbetr.;   Brenner Aus  ; 1; 0; 52°; 46°; 56°; 66%; 0%; 0%; 0%; 85.5%; 403°; 69°; 36°; 0%; 16°; 0°; 32°; 0°; 30°; 127°; 127°; 10914; 16699h; 34°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.17A; 
2024-10-22; 13:55:38; übergangsbetr.;   Brenner Aus  ; 1; 0; 52°; 46°; 56°; 66%; 0%; 0%; 0%; 85.5%; 403°; 69°; 36°; 0%; 16°; 0°; 32°; 0°; 30°; 127°; 127°; 10914; 16699h; 34°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.17A; 
2024-10-22; 13:56:38; übergangsbetr.;   Brenner Aus  ; 1; 0; 52°; 46°; 56°; 66%; 0%; 0%; 0%; 85.5%; 403°; 69°; 36°; 0%; 16°; 0°; 32°; 0°; 30°; 127°; 127°; 10914; 16699h; 34°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.15A; 
2024-10-22; 13:57:38; übergangsbetr.;   Brenner Aus  ; 1; 0; 52°; 46°; 56°; 66%; 0%; 0%; 0%; 85.5%; 403°; 69°; 36°; 0%; 16°; 0°; 32°; 0°; 30°; 127°; 127°; 10914; 16699h; 34°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.17A; 
2024-10-22; 13:58:39; übergangsbetr.;   Brenner Aus  ; 1; 0; 52°; 45°; 55°; 65%; 0%; 0%; 0%; 85.5%; 403°; 69°; 36°; 0%; 16°; 0°; 32°; 0°; 30°; 127°; 127°; 10914; 16699h; 34°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.17A; 
2024-10-22; 13:59:39; übergangsbetr.;   Brenner Aus  ; 1; 0; 52°; 45°; 55°; 65%; 0%; 0%; 0%; 85.5%; 403°; 69°; 36°; 0%; 16°; 0°; 32°; 0°; 30°; 127°; 127°; 10914; 16699h; 34°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.13A; 
2024-10-22; 14:00:39; übergangsbetr.;   Brenner Aus  ; 1; 0; 52°; 45°; 55°; 65%; 0%; 0%; 0%; 85.5%; 403°; 69°; 36°; 0%; 16°; 0°; 32°; 0°; 30°; 127°; 127°; 10914; 16699h; 34°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.17A; 
2024-10-22; 14:01:39; übergangsbetr.;   Brenner Aus  ; 1; 0; 52°; 45°; 55°; 65%; 0%; 0%; 0%; 85.5%; 403°; 69°; 36°; 0%; 16°; 0°; 32°; 0°; 30°; 127°; 127°; 10914; 16699h; 34°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.15A; 
2024-10-22; 14:02:39; übergangsbetr.;   Brenner Aus  ; 1; 0; 52°; 45°; 55°; 65%; 0%; 0%; 0%; 85.5%; 403°; 69°; 36°; 0%; 16°; 0°; 32°; 0°; 30°; 127°; 127°; 10914; 16699h; 34°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.17A; 
2024-10-22; 14:03:39; übergangsbetr.;   Brenner Aus  ; 1; 0; 52°; 45°; 55°; 65%; 0%; 0%; 0%; 85.5%; 403°; 69°; 36°; 0%; 16°; 0°; 32°; 0°; 30°; 127°; 127°; 10914; 16699h; 34°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.17A; 
2024-10-22; 14:04:39; übergangsbetr.;   Brenner Aus  ; 1; 0; 52°; 45°; 55°; 65%; 0%; 0%; 0%; 85.5%; 403°; 69°; 36°; 0%; 16°; 0°; 32°; 0°; 30°; 127°; 127°; 10914; 16699h; 34°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.17A; 
2024-10-22; 14:05:39; übergangsbetr.;   Brenner Aus  ; 1; 0; 52°; 45°; 55°; 65%; 0%; 0%; 0%; 85.5%; 403°; 69°; 36°; 0%; 16°; 0°; 32°; 0°; 30°; 127°; 127°; 10914; 16699h; 34°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.17A; 
2024-10-22; 14:06:39; übergangsbetr.;   Brenner Aus  ; 1; 0; 52°; 45°; 55°; 65%; 0%; 0%; 0%; 85.5%; 403°; 69°; 36°; 0%; 16°; 0°; 32°; 0°; 30°; 127°; 127°; 10914; 16699h; 34°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.19A; 
2024-10-22; 14:07:39; übergangsbetr.;   Brenner Aus  ; 1; 0; 52°; 45°; 55°; 65%; 0%; 0%; 0%; 85.5%; 403°; 69°; 36°; 0%; 16°; 0°; 32°; 0°; 30°; 127°; 127°; 10914; 16699h; 34°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.17A; 
2024-10-22; 14:08:38; übergangsbetr.;   Brenner Aus  ; 1; 0; 52°; 45°; 55°; 65%; 0%; 0%; 0%; 85.5%; 403°; 69°; 36°; 0%; 16°; 0°; 32°; 0°; 30°; 127°; 127°; 10914; 16699h; 34°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.15A; 
2024-10-22; 14:09:39; übergangsbetr.;   Brenner Aus  ; 1; 0; 52°; 45°; 55°; 65%; 0%; 0%; 0%; 85.5%; 403°; 69°; 36°; 0%; 16°; 0°; 32°; 0°; 30°; 127°; 127°; 10914; 16699h; 34°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.17A; 
2024-10-22; 14:10:39; übergangsbetr.;   Brenner Aus  ; 1; 0; 51°; 45°; 55°; 65%; 0%; 0%; 0%; 85.5%; 403°; 69°; 36°; 0%; 16°; 0°; 32°; 0°; 30°; 127°; 127°; 10914; 16699h; 34°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.15A; 
2024-10-22; 14:11:39; übergangsbetr.;   Brenner Aus  ; 1; 0; 51°; 45°; 55°; 65%; 0%; 0%; 0%; 85.5%; 403°; 69°; 36°; 0%; 16°; 0°; 32°; 0°; 30°; 127°; 127°; 10914; 16699h; 34°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.15A; 
2024-10-22; 14:12:39; übergangsbetr.;   Brenner Aus  ; 1; 0; 51°; 45°; 55°; 65%; 0%; 0%; 0%; 85.5%; 403°; 69°; 36°; 0%; 16°; 0°; 32°; 0°; 30°; 127°; 127°; 10914; 16699h; 34°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.17A; 
2024-10-22; 14:13:39; übergangsbetr.;   Brenner Aus  ; 1; 0; 51°; 45°; 55°; 65%; 0%; 0%; 0%; 85.5%; 403°; 69°; 36°; 0%; 16°; 0°; 32°; 0°; 30°; 127°; 127°; 10914; 16699h; 34°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.15A; 
2024-10-22; 14:14:39; übergangsbetr.;   Brenner Aus  ; 1; 0; 51°; 45°; 55°; 65%; 0%; 0%; 0%; 85.5%; 403°; 69°; 36°; 0%; 16°; 0°; 32°; 0°; 30°; 127°; 127°; 10914; 16699h; 34°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.17A; 
2024-10-22; 14:15:39; übergangsbetr.;   Brenner Aus  ; 1; 0; 51°; 45°; 55°; 65%; 0%; 0%; 0%; 85.5%; 403°; 69°; 36°; 0%; 17°; 0°; 32°; 0°; 30°; 127°; 127°; 10914; 16699h; 34°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.19A; 
2024-10-22; 14:16:39; übergangsbetr.;   Brenner Aus  ; 1; 0; 51°; 45°; 55°; 65%; 0%; 0%; 0%; 85.5%; 403°; 69°; 36°; 0%; 17°; 0°; 32°; 0°; 30°; 127°; 127°; 10914; 16699h; 34°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.19A; 
2024-10-22; 14:17:39; übergangsbetr.;   Brenner Aus  ; 1; 0; 51°; 45°; 55°; 65%; 0%; 0%; 0%; 85.5%; 403°; 69°; 36°; 0%; 17°; 0°; 31°; 0°; 30°; 127°; 127°; 10914; 16699h; 34°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.15A; 
2024-10-22; 14:18:39; übergangsbetr.;   Brenner Aus  ; 1; 0; 51°; 45°; 55°; 65%; 0%; 0%; 0%; 85.5%; 403°; 69°; 36°; 0%; 17°; 0°; 31°; 0°; 30°; 127°; 127°; 10914; 16699h; 34°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.17A; 
2024-10-22; 14:19:39; übergangsbetr.;   Brenner Aus  ; 1; 0; 51°; 45°; 55°; 65%; 0%; 0%; 0%; 85.5%; 403°; 69°; 36°; 0%; 17°; 0°; 31°; 0°; 30°; 127°; 127°; 10914; 16699h; 34°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.17A; 
2024-10-22; 14:20:38; übergangsbetr.;   Brenner Aus  ; 1; 0; 51°; 45°; 55°; 65%; 0%; 0%; 0%; 85.5%; 403°; 69°; 36°; 0%; 17°; 0°; 32°; 0°; 30°; 127°; 127°; 10914; 16699h; 34°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.15A; 
2024-10-22; 14:21:38; übergangsbetr.;   Brenner Aus  ; 1; 0; 51°; 45°; 55°; 65%; 0%; 0%; 0%; 85.5%; 403°; 69°; 36°; 0%; 17°; 0°; 31°; 0°; 29°; 127°; 127°; 10914; 16699h; 34°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.17A; 
2024-10-22; 14:22:39; übergangsbetr.;   Brenner Aus  ; 1; 0; 51°; 45°; 55°; 65%; 0%; 0%; 0%; 85.5%; 403°; 69°; 36°; 0%; 17°; 0°; 31°; 0°; 30°; 127°; 127°; 10914; 16699h; 34°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.15A; 
2024-10-22; 14:23:39; übergangsbetr.;   Brenner Aus  ; 1; 0; 51°; 45°; 55°; 65%; 0%; 0%; 0%; 85.5%; 403°; 69°; 36°; 0%; 17°; 0°; 31°; 0°; 29°; 127°; 127°; 10914; 16699h; 34°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.19A; 
2024-10-22; 14:24:39; übergangsbetr.;   Brenner Aus  ; 1; 0; 51°; 45°; 55°; 65%; 0%; 0%; 0%; 85.5%; 403°; 69°; 36°; 0%; 17°; 0°; 31°; 0°; 29°; 127°; 127°; 10914; 16699h; 34°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.17A; 
2024-10-22; 14:25:39; übergangsbetr.;   Brenner Aus  ; 1; 0; 51°; 45°; 55°; 65%; 0%; 0%; 0%; 85.5%; 403°; 69°; 35°; 0%; 17°; 0°; 31°; 0°; 29°; 127°; 127°; 10914; 16699h; 34°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.17A; 
2024-10-22; 14:26:39; übergangsbetr.;   Brenner Aus  ; 1; 0; 51°; 45°; 55°; 65%; 0%; 0%; 0%; 85.5%; 403°; 68°; 35°; 0%; 17°; 0°; 31°; 0°; 29°; 127°; 127°; 10914; 16699h; 34°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.17A; 
2024-10-22; 14:27:39; übergangsbetr.;   Brenner Aus  ; 1; 0; 51°; 45°; 55°; 65%; 0%; 0%; 0%; 85.5%; 403°; 68°; 35°; 0%; 17°; 0°; 31°; 0°; 29°; 127°; 127°; 10914; 16699h; 34°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.17A; 
2024-10-22; 14:28:39; übergangsbetr.;   Brenner Aus  ; 1; 0; 51°; 45°; 55°; 65%; 0%; 0%; 0%; 85.5%; 403°; 68°; 35°; 0%; 17°; 0°; 31°; 0°; 29°; 127°; 127°; 10914; 16699h; 34°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.17A; 
2024-10-22; 14:29:39; übergangsbetr.;   Brenner Aus  ; 1; 0; 51°; 45°; 55°; 65%; 0%; 0%; 0%; 85.5%; 403°; 68°; 35°; 0%; 17°; 0°; 31°; 0°; 29°; 127°; 127°; 10914; 16699h; 34°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.17A; 
2024-10-22; 14:30:39; übergangsbetr.;   Brenner Aus  ; 1; 0; 51°; 45°; 55°; 65%; 0%; 0%; 0%; 85.5%; 403°; 67°; 34°; 0%; 17°; 0°; 31°; 0°; 29°; 127°; 127°; 10914; 16699h; 34°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.17A; 
2024-10-22; 14:31:39; übergangsbetr.;   Brenner Aus  ; 1; 0; 50°; 45°; 55°; 65%; 0%; 0%; 0%; 85.5%; 403°; 67°; 34°; 0%; 17°; 0°; 31°; 0°; 29°; 127°; 127°; 10914; 16699h; 34°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.15A; 
2024-10-22; 14:32:39; übergangsbetr.;   Brenner Aus  ; 1; 0; 51°; 45°; 55°; 65%; 0%; 0%; 0%; 85.5%; 403°; 66°; 34°; 0%; 18°; 0°; 31°; 0°; 29°; 127°; 127°; 10914; 16699h; 34°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.17A; 
2024-10-22; 14:33:38; übergangsbetr.;   Brenner Aus  ; 1; 0; 51°; 45°; 55°; 65%; 0%; 0%; 0%; 85.5%; 403°; 66°; 34°; 0%; 18°; 0°; 31°; 0°; 28°; 127°; 127°; 10914; 16699h; 34°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.17A; 
2024-10-22; 14:34:38; übergangsbetr.;   Brenner Aus  ; 1; 0; 50°; 45°; 55°; 65%; 0%; 0%; 0%; 85.5%; 403°; 66°; 34°; 0%; 18°; 0°; 31°; 0°; 28°; 127°; 127°; 10914; 16699h; 34°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.17A; 
2024-10-22; 14:35:38; übergangsbetr.;   Brenner Aus  ; 1; 0; 50°; 45°; 55°; 65%; 0%; 0%; 0%; 85.5%; 403°; 66°; 34°; 0%; 18°; 0°; 31°; 0°; 28°; 127°; 127°; 10914; 16699h; 34°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.17A; 
2024-10-22; 14:36:38; übergangsbetr.;   Brenner Aus  ; 1; 0; 50°; 45°; 55°; 65%; 0%; 0%; 0%; 85.5%; 403°; 66°; 34°; 0%; 18°; 0°; 31°; 0°; 28°; 127°; 127°; 10914; 16699h; 34°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.19A; 
2024-10-22; 14:37:38; übergangsbetr.;   Brenner Aus  ; 1; 0; 50°; 45°; 55°; 65%; 0%; 0%; 0%; 85.5%; 403°; 64°; 34°; 0%; 17°; 0°; 31°; 0°; 28°; 127°; 127°; 10914; 16699h; 34°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.15A; 
2024-10-22; 14:38:38; übergangsbetr.;   Brenner Aus  ; 1; 0; 50°; 45°; 55°; 65%; 0%; 0%; 0%; 85.5%; 403°; 64°; 34°; 0%; 18°; 0°; 31°; 0°; 28°; 127°; 127°; 10914; 16699h; 34°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.21A; 
2024-10-22; 14:39:38; übergangsbetr.;   Brenner Aus  ; 1; 0; 50°; 45°; 55°; 65%; 0%; 0%; 0%; 85.5%; 403°; 64°; 34°; 0%; 17°; 0°; 31°; 0°; 28°; 127°; 127°; 10914; 16699h; 34°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.17A; 
2024-10-22; 14:40:38; übergangsbetr.;   Brenner Aus  ; 1; 0; 50°; 45°; 55°; 65%; 0%; 0%; 0%; 85.5%; 403°; 64°; 34°; 0%; 17°; 0°; 31°; 0°; 28°; 127°; 127°; 10914; 16699h; 34°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.17A; 
2024-10-22; 14:41:38; übergangsbetr.;   Brenner Aus  ; 1; 0; 50°; 45°; 55°; 65%; 0%; 0%; 0%; 85.5%; 403°; 64°; 34°; 0%; 17°; 0°; 31°; 0°; 28°; 127°; 127°; 10914; 16699h; 34°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.15A; 
2024-10-22; 14:42:38; übergangsbetr.;   Brenner Aus  ; 1; 0; 50°; 45°; 55°; 65%; 0%; 0%; 0%; 85.5%; 403°; 64°; 34°; 0%; 17°; 0°; 31°; 0°; 28°; 127°; 127°; 10914; 16699h; 34°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.15A; 
2024-10-22; 14:43:38; übergangsbetr.;   Brenner Aus  ; 1; 0; 50°; 45°; 55°; 65%; 0%; 0%; 0%; 85.5%; 403°; 64°; 34°; 0%; 17°; 0°; 30°; 0°; 28°; 127°; 127°; 10914; 16699h; 34°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.28A; 
2024-10-22; 14:44:38; übergangsbetr.;   Brenner Aus  ; 1; 0; 50°; 45°; 55°; 65%; 0%; 0%; 0%; 85.5%; 403°; 64°; 34°; 0%; 17°; 0°; 31°; 0°; 28°; 127°; 127°; 10914; 16699h; 34°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.23A; 
2024-10-22; 14:45:38; übergangsbetr.;   Brenner Aus  ; 1; 0; 50°; 45°; 55°; 65%; 0%; 0%; 0%; 85.5%; 403°; 64°; 34°; 0%; 17°; 0°; 31°; 0°; 28°; 127°; 127°; 10914; 16699h; 34°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.17A; 
2024-10-22; 14:46:38; übergangsbetr.;   Brenner Aus  ; 1; 0; 50°; 45°; 55°; 65%; 0%; 0%; 0%; 85.5%; 403°; 64°; 34°; 0%; 17°; 0°; 30°; 0°; 28°; 127°; 127°; 10914; 16699h; 34°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.15A; 
2024-10-22; 14:47:38; übergangsbetr.;   Brenner Aus  ; 1; 0; 50°; 45°; 55°; 65%; 0%; 0%; 0%; 85.5%; 403°; 64°; 34°; 0%; 17°; 0°; 30°; 0°; 28°; 127°; 127°; 10914; 16699h; 34°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.15A; 
2024-10-22; 14:48:38; übergangsbetr.;   Brenner Aus  ; 1; 0; 50°; 45°; 55°; 65%; 0%; 0%; 0%; 85.5%; 403°; 63°; 34°; 0%; 17°; 0°; 30°; 0°; 28°; 127°; 127°; 10914; 16699h; 34°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.17A; 
2024-10-22; 14:49:38; übergangsbetr.;   Brenner Aus  ; 1; 0; 50°; 45°; 55°; 65%; 0%; 0%; 0%; 85.5%; 403°; 63°; 34°; 0%; 17°; 0°; 30°; 0°; 28°; 127°; 127°; 10914; 16699h; 34°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.15A; 
2024-10-22; 14:50:38; übergangsbetr.;   Brenner Aus  ; 1; 0; 50°; 45°; 55°; 65%; 0%; 0%; 0%; 85.5%; 403°; 63°; 34°; 0%; 18°; 0°; 30°; 0°; 28°; 127°; 127°; 10914; 16699h; 34°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.17A; 
2024-10-22; 14:51:38; übergangsbetr.;   Brenner Aus  ; 1; 0; 50°; 45°; 55°; 65%; 0%; 0%; 0%; 85.5%; 403°; 63°; 34°; 0%; 18°; 0°; 30°; 0°; 28°; 127°; 127°; 10914; 16699h; 34°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.15A; 
2024-10-22; 14:52:38; übergangsbetr.;   Brenner Aus  ; 1; 0; 50°; 45°; 55°; 65%; 0%; 0%; 0%; 85.5%; 403°; 63°; 34°; 0%; 18°; 0°; 30°; 0°; 28°; 127°; 127°; 10914; 16699h; 34°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.19A; 
2024-10-22; 14:53:38; übergangsbetr.;   Brenner Aus  ; 1; 0; 50°; 45°; 55°; 65%; 0%; 0%; 0%; 85.5%; 403°; 63°; 34°; 0%; 18°; 0°; 30°; 0°; 28°; 127°; 127°; 10914; 16699h; 34°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.17A; 
2024-10-22; 14:54:38; übergangsbetr.;   Brenner Aus  ; 1; 0; 50°; 45°; 55°; 65%; 0%; 0%; 0%; 85.5%; 403°; 63°; 34°; 0%; 18°; 0°; 30°; 0°; 28°; 127°; 127°; 10914; 16699h; 34°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.17A; 
